year,month,district,zone,value
2007,9,CHAMARTIN,CIUDAD JARDIN,18779
2007,9,CHAMARTIN,CASTILLA,17059
2007,9,CHAMARTIN,EL VISO,16189
2007,9,CHAMARTIN,HISPANOAMERICA,31352
2007,10,CHAMARTIN,EL VISO,16246
2007,10,CHAMARTIN,CASTILLA,17103
2007,10,CHAMARTIN,PROSPERIDAD,38292
2007,10,CHAMARTIN,NUEVA ESPAÑA,23493
2007,10,CHAMARTIN,HISPANOAMERICA,31471
2007,10,CHAMARTIN,CIUDAD JARDIN,18858
2007,11,CHAMARTIN,CIUDAD JARDIN,18976
2007,11,CHAMARTIN,EL VISO,16334
2007,11,CHAMARTIN,NUEVA ESPAÑA,23609
2007,11,CHAMARTIN,PROSPERIDAD,38469
2007,11,CHAMARTIN,CASTILLA,17176
2007,11,CHAMARTIN,HISPANOAMERICA,31633
2007,12,CHAMARTIN,CASTILLA,17071
2007,12,CHAMARTIN,CIUDAD JARDIN,18863
2007,12,CHAMARTIN,EL VISO,16270
2007,12,CHAMARTIN,NUEVA ESPAÑA,23507
2007,12,CHAMARTIN,HISPANOAMERICA,31468
2007,12,CHAMARTIN,PROSPERIDAD,38278
2007,1,CHAMBERI,RIOS ROSAS,27770
2007,1,CHAMBERI,ARAPILES,26255
2007,1,CHAMBERI,GAZTAMBIDE,24598
2007,1,CHAMBERI,ALMAGRO,20176
2007,1,CHAMBERI,VALLEHERMOSO,20566
2007,1,CHAMBERI,TRAFALGAR,26205
2007,2,CHAMBERI,ARAPILES,26294
2007,2,CHAMBERI,ALMAGRO,20204
2007,2,CHAMBERI,VALLEHERMOSO,20583
2007,2,CHAMBERI,RIOS ROSAS,27823
2007,2,CHAMBERI,TRAFALGAR,26288
2007,2,CHAMBERI,GAZTAMBIDE,24646
2007,3,CHAMBERI,TRAFALGAR,26081
2007,3,CHAMBERI,RIOS ROSAS,27681
2007,3,CHAMBERI,VALLEHERMOSO,20542
2007,3,CHAMBERI,ALMAGRO,20032
2007,3,CHAMBERI,ARAPILES,26104
2007,3,CHAMBERI,GAZTAMBIDE,24393
2007,4,CHAMBERI,VALLEHERMOSO,20549
2007,4,CHAMBERI,ALMAGRO,20086
2007,4,CHAMBERI,GAZTAMBIDE,24399
2007,4,CHAMBERI,TRAFALGAR,26121
2007,4,CHAMBERI,ARAPILES,26115
2007,4,CHAMBERI,RIOS ROSAS,27638
2007,5,CHAMBERI,TRAFALGAR,26176
2007,5,CHAMBERI,ARAPILES,26163
2007,5,CHAMBERI,GAZTAMBIDE,24424
2007,5,CHAMBERI,ALMAGRO,20118
2007,5,CHAMBERI,RIOS ROSAS,27697
2007,5,CHAMBERI,VALLEHERMOSO,20540
2007,6,CHAMBERI,RIOS ROSAS,27828
2007,6,CHAMBERI,VALLEHERMOSO,20614
2007,6,CHAMBERI,ALMAGRO,20170
2007,6,CHAMBERI,GAZTAMBIDE,24507
2007,6,CHAMBERI,TRAFALGAR,26248
2007,6,CHAMBERI,ARAPILES,26268
2007,7,CHAMBERI,TRAFALGAR,26336
2007,7,CHAMBERI,ALMAGRO,20256
2007,7,CHAMBERI,RIOS ROSAS,27942
2007,7,CHAMBERI,ARAPILES,26374
2007,7,CHAMBERI,GAZTAMBIDE,24602
2007,7,CHAMBERI,VALLEHERMOSO,20636
2007,8,CHAMBERI,VALLEHERMOSO,20613
2007,8,CHAMBERI,ARAPILES,26347
2007,8,CHAMBERI,ALMAGRO,20208
2007,8,CHAMBERI,RIOS ROSAS,27934
2007,8,CHAMBERI,TRAFALGAR,26312
2007,8,CHAMBERI,GAZTAMBIDE,24562
2007,9,CHAMBERI,GAZTAMBIDE,24638
2007,9,CHAMBERI,ALMAGRO,20215
2007,9,CHAMBERI,VALLEHERMOSO,20628
2007,9,CHAMBERI,ARAPILES,26340
2007,9,CHAMBERI,TRAFALGAR,26345
2007,9,CHAMBERI,RIOS ROSAS,27970
2007,10,CHAMBERI,RIOS ROSAS,28090
2007,10,CHAMBERI,TRAFALGAR,26459
2007,10,CHAMBERI,ARAPILES,26451
2007,10,CHAMBERI,GAZTAMBIDE,24738
2007,10,CHAMBERI,VALLEHERMOSO,20697
2007,10,CHAMBERI,ALMAGRO,20356
2007,11,CHAMBERI,GAZTAMBIDE,24875
2007,11,CHAMBERI,VALLEHERMOSO,20760
2007,11,CHAMBERI,ARAPILES,26576
2007,11,CHAMBERI,RIOS ROSAS,28222
2007,11,CHAMBERI,ALMAGRO,20485
2007,11,CHAMBERI,TRAFALGAR,26659
